3.455552599999999752e-01,6.283184299999999833e-01,1.208939999999999928e-03
3.455552299999999910e-01,3.141592499999999788e+00,1.208939899999999894e-03
3.455552499999999805e-01,-6.283186699999999680e-01,1.208940300000000030e-03
3.455552299999999910e-01,-1.884955699999999901e+00,1.208940099999999962e-03
3.459840699999999769e-01,1.256637000000000004e+00,1.154759100000000028e-03
3.459840699999999769e-01,2.513274099999999844e+00,1.154759399999999913e-03
3.459840900000000219e-01,0.000000000000000000e+00,1.154759599999999982e-03
3.459840699999999769e-01,-2.513274099999999844e+00,1.154759399999999913e-03
3.459840699999999769e-01,-1.256637000000000004e+00,1.154759399999999913e-03
3.546013000000000082e-01,1.649081900000000100e+00,1.184200899999999926e-03
3.546012599999999737e-01,2.120828899999999795e+00,1.184201099999999994e-03
3.546012800000000187e-01,8.641919399999999918e-01,1.184200899999999926e-03
3.546012800000000187e-01,3.924449400000000199e-01,1.184200999999999960e-03
3.546012700000000240e-01,2.905718999999999941e+00,1.184200600000000041e-03
3.546012499999999790e-01,-2.905719299999999894e+00,1.184200899999999926e-03
3.546012499999999790e-01,-3.924451600000000151e-01,1.184201400000000097e-03
3.546013000000000082e-01,-8.641921200000000081e-01,1.184201099999999994e-03
3.546012599999999737e-01,-2.120829200000000192e+00,1.184200700000000075e-03
3.546012499999999790e-01,-1.649082299999999890e+00,1.184200899999999926e-03
3.782330700000000046e-01,1.437992900000000018e+00,1.161374900000000047e-03
3.782330199999999754e-01,1.075281200000000048e+00,1.161375299999999966e-03
3.782330099999999806e-01,2.331918200000000052e+00,1.161375400000000000e-03
3.782330600000000098e-01,2.694629899999999800e+00,1.161374499999999910e-03
3.782330500000000151e-01,1.813558100000000062e-01,1.161375199999999932e-03
3.782330500000000151e-01,-1.813558899999999918e-01,1.161375500000000035e-03
3.782330400000000203e-01,-2.694630099999999917e+00,1.161375199999999932e-03
3.782330300000000256e-01,-2.331918299999999888e+00,1.161374499999999910e-03
3.782330300000000256e-01,-1.437993000000000077e+00,1.161375199999999932e-03
3.782330600000000098e-01,-1.075281200000000048e+00,1.161375000000000081e-03
4.066267700000000263e-01,1.781931799999999955e+00,1.179910699999999965e-03
4.066267399999999865e-01,1.987978900000000104e+00,1.179910799999999999e-03
4.066267399999999865e-01,7.313420000000000476e-01,1.179910900000000033e-03
4.066267599999999760e-01,5.252947799999999612e-01,1.179911000000000067e-03
4.066267499999999813e-01,3.038568900000000017e+00,1.179910900000000033e-03
4.066267299999999918e-01,-3.038569199999999970e+00,1.179911199999999919e-03
4.066267499999999813e-01,-5.252950499999999856e-01,1.179911399999999987e-03
4.066267499999999813e-01,-1.987979399999999952e+00,1.179910900000000033e-03
4.066267499999999813e-01,-1.781932199999999966e+00,1.179911100000000101e-03
4.066268100000000052e-01,-7.313422699999999610e-01,1.179910799999999999e-03
4.151808100000000112e-01,1.256637000000000004e+00,1.160295900000000080e-03
4.151807900000000218e-01,2.513274099999999844e+00,1.160295599999999977e-03
4.151808100000000112e-01,0.000000000000000000e+00,1.160295900000000080e-03
4.151807900000000218e-01,-2.513274099999999844e+00,1.160295700000000011e-03
4.151808100000000112e-01,-1.256637000000000004e+00,1.160295800000000046e-03
4.206502100000000244e-01,1.589050599999999980e+00,1.163780799999999949e-03
4.206501400000000057e-01,2.180860099999999857e+00,1.163781100000000051e-03
4.206501400000000057e-01,9.242231400000000541e-01,1.163781100000000051e-03
4.206502200000000191e-01,3.324136100000000260e-01,1.163781399999999936e-03
4.206501699999999899e-01,2.845687700000000042e+00,1.163780600000000097e-03
4.206501300000000110e-01,-2.845687999999999995e+00,1.163780799999999949e-03
4.206501599999999952e-01,-3.324138899999999897e-01,1.163781200000000085e-03
4.206502100000000244e-01,-9.242233699999999885e-01,1.163780799999999949e-03
4.206501699999999899e-01,-2.180860500000000091e+00,1.163780600000000097e-03
4.206501300000000110e-01,-1.589050999999999991e+00,1.163781200000000085e-03
4.473914399999999736e-01,2.358455999999999886e+00,1.163187300000000091e-03
4.473914399999999736e-01,-2.668092199999999803e+00,1.163187100000000022e-03
4.473914299999999789e-01,-1.411455099999999963e+00,1.163187300000000091e-03
4.473915199999999870e-01,1.411454900000000068e+00,1.163185900000000047e-03
4.473914700000000133e-01,1.101819099999999940e+00,1.163187300000000091e-03
4.473914800000000080e-01,2.668092000000000130e+00,1.163185800000000013e-03
4.473915399999999765e-01,1.548178400000000121e-01,1.163186199999999932e-03
4.473914700000000133e-01,-1.548180000000000112e-01,1.163187200000000057e-03
4.473914600000000186e-01,-2.358456200000000003e+00,1.163186000000000081e-03
4.473914999999999975e-01,-1.101819199999999999e+00,1.163186299999999966e-03
4.636476500000000223e-01,1.884955299999999889e+00,1.282336899999999896e-03
4.636476400000000275e-01,6.283183599999999647e-01,1.282338000000000054e-03
4.636476400000000275e-01,3.141592399999999952e+00,1.282337699999999952e-03
4.636476600000000170e-01,-6.283186499999999786e-01,1.282337500000000101e-03
4.636476600000000170e-01,-1.884955799999999959e+00,1.282337199999999998e-03
4.697754900000000178e-01,1.710756900000000025e+00,1.270303200000000039e-03
4.697754499999999833e-01,2.059153999999999929e+00,1.270302999999999970e-03
4.697754900000000178e-01,8.025173599999999574e-01,1.270302999999999970e-03
4.697755000000000125e-01,4.541199000000000208e-01,1.270303699999999992e-03
4.697754499999999833e-01,2.967394000000000087e+00,1.270303699999999992e-03
4.697754699999999728e-01,-2.967393799999999970e+00,1.270302700000000085e-03
4.697755000000000125e-01,-4.541196399999999911e-01,1.270302700000000085e-03
4.697754699999999728e-01,-8.025170400000000148e-01,1.270303400000000107e-03
4.697754599999999781e-01,-2.059154200000000046e+00,1.270303200000000039e-03
4.697754699999999728e-01,-1.710757099999999920e+00,1.270303200000000039e-03
4.843776300000000035e-01,1.256637100000000062e+00,1.157233699999999938e-03
4.843775900000000245e-01,2.513274099999999844e+00,1.157234100000000074e-03
4.843776300000000035e-01,0.000000000000000000e+00,1.157233799999999972e-03
4.843775900000000245e-01,-2.513274099999999844e+00,1.157234199999999892e-03
4.843776300000000035e-01,-1.256637100000000062e+00,1.157234199999999892e-03
4.876949899999999949e-01,2.225330000000000030e+00,1.272668700000000042e-03
4.876950400000000241e-01,9.686930700000000449e-01,1.272667600000000100e-03
4.876950700000000083e-01,2.801217799999999869e+00,1.272665799999999920e-03
4.876950800000000030e-01,-2.879439500000000041e-01,1.272667199999999964e-03
4.876950199999999791e-01,-2.801218099999999822e+00,1.272667400000000032e-03
4.876950500000000188e-01,-2.225330399999999820e+00,1.272666100000000022e-03
4.876950899999999978e-01,-9.686933199999999689e-01,1.272665899999999954e-03
4.876950199999999791e-01,-1.544581100000000040e+00,1.272668499999999973e-03
4.876950999999999925e-01,1.544580700000000029e+00,1.272665799999999920e-03
4.876951199999999820e-01,2.879436400000000007e-01,1.272665400000000000e-03
5.161734999999999518e-01,1.392278600000000033e+00,1.269203800000000054e-03
5.161734799999999623e-01,2.648915600000000037e+00,1.269203700000000020e-03
5.161735100000000021e-01,-2.377632600000000096e+00,1.269203999999999905e-03
5.161734999999999518e-01,-1.120995500000000034e+00,1.269204099999999939e-03
5.161736099999999494e-01,1.120996099999999940e+00,1.269205100000000063e-03
5.161736000000000102e-01,2.377633100000000166e+00,1.269205600000000017e-03
5.161735200000000523e-01,1.356415099999999929e-01,1.269203499999999952e-03
5.161736199999999997e-01,-1.356409399999999876e-01,1.269205299999999915e-03
5.161736099999999494e-01,-2.648915099999999967e+00,1.269205399999999949e-03
5.161736199999999997e-01,-1.392278099999999963e+00,1.269205100000000063e-03
5.354691000000000312e-01,1.965984100000000012e+00,1.419620300000000012e-03
5.354691000000000312e-01,7.093469900000000106e-01,1.419620199999999978e-03
5.354690500000000020e-01,-3.060564100000000121e+00,1.419620500000000080e-03
5.354690699999999914e-01,-5.472899500000000250e-01,1.419620099999999944e-03
5.354691299999999599e-01,-1.803927000000000058e+00,1.419619999999999910e-03
5.354691599999999996e-01,1.803926799999999941e+00,1.419619800000000058e-03
5.354691299999999599e-01,5.472898400000000274e-01,1.419619800000000058e-03
5.354691400000000101e-01,3.060563999999999840e+00,1.419619900000000092e-03
5.354691799999999891e-01,-7.093471999999999555e-01,1.419619700000000024e-03
5.354691700000000498e-01,-1.965984200000000071e+00,1.419619900000000092e-03
5.465012299999999490e-01,2.117476499999999984e+00,1.391816400000000066e-03
5.465012299999999490e-01,8.608394299999999610e-01,1.391815899999999896e-03
5.465012000000000203e-01,-2.909071700000000149e+00,1.391815100000000057e-03
5.465012299999999490e-01,-3.957975300000000085e-01,1.391814899999999989e-03
5.465012399999999992e-01,-2.117476599999999820e+00,1.391817299999999940e-03
5.465012500000000495e-01,-1.652434600000000087e+00,1.391815700000000045e-03
5.465012799999999782e-01,1.652434399999999970e+00,1.391816599999999918e-03
5.465013100000000179e-01,3.957973300000000028e-01,1.391816500000000100e-03
5.465012999999999677e-01,2.909071500000000032e+00,1.391816699999999952e-03
5.465012900000000284e-01,-8.608396299999999668e-01,1.391816799999999986e-03
5.535744099999999612e-01,1.256637000000000004e+00,1.208938299999999999e-03
5.535744000000000220e-01,2.513274099999999844e+00,1.208938400000000033e-03
5.535744299999999507e-01,0.000000000000000000e+00,1.208938099999999930e-03
5.535744000000000220e-01,-2.513274099999999844e+00,1.208938600000000101e-03
5.535744099999999612e-01,-1.256637000000000004e+00,1.208938299999999999e-03
5.678973200000000388e-01,1.005764700000000067e+00,1.390795399999999928e-03
5.678973099999999885e-01,2.262401699999999849e+00,1.390795800000000065e-03
5.678973099999999885e-01,2.764146400000000003e+00,1.390794500000000055e-03
5.678973400000000282e-01,-2.508722999999999925e-01,1.390795100000000043e-03
5.678973000000000493e-01,-2.764146499999999840e+00,1.390795000000000009e-03
5.678973000000000493e-01,-1.507509399999999999e+00,1.390795000000000009e-03
5.678974300000000364e-01,1.507509299999999941e+00,1.390795000000000009e-03
5.678973699999999569e-01,2.508722700000000083e-01,1.390794199999999953e-03
5.678973600000000177e-01,-2.262401800000000129e+00,1.390795399999999928e-03
5.678973899999999464e-01,-1.005764700000000067e+00,1.390794899999999975e-03
5.982136300000000517e-01,1.375426899999999897e+00,1.269204899999999995e-03
5.982136000000000120e-01,2.632063899999999901e+00,1.269204599999999893e-03
5.982136200000000015e-01,1.187897900000000062e-01,1.269204599999999893e-03
5.982136399999999909e-01,-2.394484199999999952e+00,1.269205200000000098e-03
5.982136300000000517e-01,-1.137847300000000006e+00,1.269204899999999995e-03
5.982138599999999862e-01,1.137846799999999936e+00,1.269204500000000076e-03
5.982138399999999967e-01,2.394483800000000162e+00,1.269204599999999893e-03
5.982138599999999862e-01,-1.187902200000000019e-01,1.269204400000000042e-03
5.982138299999999465e-01,-2.632064300000000134e+00,1.269204500000000076e-03
5.982138099999999570e-01,-1.375427200000000072e+00,1.269204099999999939e-03
6.046486599999999489e-01,6.283184200000000441e-01,1.466252500000000090e-03
6.046486399999999595e-01,3.141592600000000068e+00,1.466252799999999976e-03
6.046486399999999595e-01,-6.283185300000000417e-01,1.466252199999999988e-03
6.046486899999999887e-01,1.884955500000000006e+00,1.466252500000000090e-03
6.046486899999999887e-01,-1.884955500000000006e+00,1.466252300000000022e-03
6.095437200000000111e-01,1.740656999999999899e+00,1.423670699999999949e-03
6.095436699999999819e-01,2.029254100000000172e+00,1.423671399999999971e-03
6.095436400000000532e-01,7.726170100000000485e-01,1.423671299999999936e-03
6.095437200000000111e-01,4.840199399999999819e-01,1.423671199999999902e-03
6.095436300000000029e-01,-2.997294099999999961e+00,1.423671800000000107e-03
6.095436199999999527e-01,-4.840199900000000111e-01,1.423670900000000017e-03
6.095436699999999819e-01,-1.740656999999999899e+00,1.423670900000000017e-03
6.095437200000000111e-01,2.997294099999999961e+00,1.423670900000000017e-03
6.095437299999999503e-01,-7.726170500000000274e-01,1.423670900000000017e-03
6.095437500000000508e-01,-2.029254100000000172e+00,1.423671399999999971e-03
6.227712199999999587e-01,1.256637000000000004e+00,1.157234000000000040e-03
6.227712100000000195e-01,2.513274099999999844e+00,1.157233599999999904e-03
6.227712300000000090e-01,0.000000000000000000e+00,1.157233900000000006e-03
6.227712100000000195e-01,-2.513274099999999844e+00,1.157233799999999972e-03
6.227712199999999587e-01,-1.256637000000000004e+00,1.157233900000000006e-03
6.249808000000000030e-01,-2.862809200000000054e+00,1.391816799999999986e-03
6.249808199999999925e-01,-1.606172200000000050e+00,1.391816699999999952e-03
6.249808900000000111e-01,2.163739000000000079e+00,1.391816599999999918e-03
6.249808900000000111e-01,9.071018699999999768e-01,1.391816900000000020e-03
6.249809499999999796e-01,3.495351600000000114e-01,1.391815600000000010e-03
6.249809200000000509e-01,2.862809299999999890e+00,1.391815800000000079e-03
6.249808500000000322e-01,-3.495351500000000167e-01,1.391816699999999952e-03
6.249809800000000193e-01,1.606172300000000108e+00,1.391815100000000057e-03
6.249809800000000193e-01,-9.071018199999999476e-01,1.391815899999999896e-03
6.249810000000000088e-01,-2.163738799999999962e+00,1.391816300000000032e-03
6.485830999999999680e-01,-2.735391200000000023e+00,1.272666100000000022e-03
6.485830999999999680e-01,-1.478754099999999960e+00,1.272666200000000056e-03
6.485831300000000077e-01,1.034520000000000106e+00,1.272666200000000056e-03
6.485831399999999469e-01,2.291157099999999947e+00,1.272666100000000022e-03
6.485830999999999680e-01,2.735391299999999859e+00,1.272668000000000020e-03
6.485831800000000369e-01,2.221171899999999921e-01,1.272668000000000020e-03
6.485831600000000474e-01,-2.221170000000000089e-01,1.272666300000000091e-03
6.485831800000000369e-01,-1.034519799999999989e+00,1.272668000000000020e-03
6.485832099999999656e-01,1.478754300000000077e+00,1.272667199999999964e-03
6.485832000000000264e-01,-2.291156799999999993e+00,1.272667500000000066e-03
6.672716400000000547e-01,1.148630599999999946e+00,1.163185800000000013e-03
6.672716499999999940e-01,2.405267799999999845e+00,1.163185300000000059e-03
6.672716300000000045e-01,2.621280599999999961e+00,1.163186899999999954e-03
6.672716699999999834e-01,1.364643499999999898e+00,1.163186899999999954e-03
6.672716899999999729e-01,1.080064300000000005e-01,1.163186999999999988e-03
6.672716899999999729e-01,-1.080063400000000062e-01,1.163185699999999979e-03
6.672716400000000547e-01,-2.621280500000000124e+00,1.163185599999999945e-03
6.672716699999999834e-01,-2.405267700000000008e+00,1.163186899999999954e-03
6.672716600000000442e-01,-1.148630500000000110e+00,1.163187200000000057e-03
6.672716300000000045e-01,-1.364643400000000062e+00,1.163185699999999979e-03
6.772891800000000462e-01,1.950909100000000063e+00,1.466252300000000022e-03
6.772891800000000462e-01,6.942720300000000400e-01,1.466252400000000056e-03
6.772891899999999854e-01,3.075639199999999907e+00,1.466252099999999954e-03
6.772892000000000357e-01,-3.075639100000000070e+00,1.466252300000000022e-03
6.772891800000000462e-01,-5.623649299999999851e-01,1.466252099999999954e-03
6.772892000000000357e-01,-6.942719299999999816e-01,1.466252300000000022e-03
6.772892400000000146e-01,-1.950909000000000004e+00,1.466252099999999954e-03
6.772892200000000251e-01,-1.819001899999999949e+00,1.466251700000000035e-03
6.772892299999999643e-01,1.819002100000000066e+00,1.466252099999999954e-03
6.772892400000000146e-01,5.623650100000000540e-01,1.466252099999999954e-03
6.851342299999999552e-01,-4.330136199999999880e-01,1.419619999999999910e-03
6.851342900000000347e-01,1.689650799999999897e+00,1.419620199999999978e-03
6.851342999999999739e-01,2.080260500000000068e+00,1.419619999999999910e-03
6.851342700000000452e-01,8.236233299999999868e-01,1.419619999999999910e-03
6.851343100000000241e-01,2.946287900000000182e+00,1.419619700000000024e-03
6.851342799999999844e-01,-2.946287799999999901e+00,1.419620099999999944e-03
6.851343300000000136e-01,-8.236232500000000289e-01,1.419619900000000092e-03
6.851342799999999844e-01,-1.689650700000000061e+00,1.419619700000000024e-03
6.851343300000000136e-01,4.330137099999999961e-01,1.419620099999999944e-03
6.851343800000000428e-01,-2.080260200000000115e+00,1.419620799999999966e-03
6.919679899999999773e-01,1.256637000000000004e+00,1.160296400000000033e-03
6.919679699999999878e-01,2.513274099999999844e+00,1.160296199999999965e-03
6.919680099999999667e-01,0.000000000000000000e+00,1.160296500000000067e-03
6.919679699999999878e-01,-2.513274099999999844e+00,1.160296500000000067e-03
6.919679899999999773e-01,-1.256637000000000004e+00,1.160296699999999919e-03
7.034353399999999645e-01,1.568676500000000029e+00,1.270302299999999949e-03
7.034353599999999540e-01,-2.201234700000000100e+00,1.270302700000000085e-03
7.034354800000000019e-01,9.445974799999999894e-01,1.270303300000000073e-03
7.034354400000000229e-01,2.201234599999999819e+00,1.270302600000000051e-03
7.034354099999999832e-01,2.825313700000000150e+00,1.270302799999999902e-03
7.034354600000000124e-01,3.120395499999999989e-01,1.270302700000000085e-03
7.034354600000000124e-01,-2.825313700000000150e+00,1.270303499999999924e-03
7.034354699999999516e-01,-1.568676500000000029e+00,1.270303499999999924e-03
7.034354900000000521e-01,-3.120395100000000199e-01,1.270303200000000039e-03
7.034354800000000019e-01,-9.445974200000000209e-01,1.270302500000000017e-03
7.174636899999999873e-01,2.309181500000000220e+00,1.163780099999999927e-03
7.174637000000000375e-01,2.717366900000000030e+00,1.163780500000000063e-03
7.174637099999999768e-01,-2.040925899999999904e-01,1.163780400000000029e-03
7.174636899999999873e-01,-2.717366699999999913e+00,1.163780400000000029e-03
7.174636899999999873e-01,-1.460729600000000072e+00,1.163780099999999927e-03
7.174637200000000270e-01,1.460729799999999967e+00,1.163781100000000051e-03
7.174637299999999662e-01,1.052544499999999994e+00,1.163780199999999961e-03
7.174637200000000270e-01,2.040927499999999895e-01,1.163781000000000017e-03
7.174637200000000270e-01,-2.309181300000000103e+00,1.163780899999999983e-03
7.174637400000000165e-01,-1.052544200000000041e+00,1.163780799999999949e-03
7.370116799999999468e-01,1.157372000000000067e+00,1.161374800000000013e-03
7.370116599999999574e-01,2.414009000000000071e+00,1.161374099999999991e-03
7.370116599999999574e-01,2.612539200000000061e+00,1.161375400000000000e-03
7.370116700000000076e-01,-2.612539200000000061e+00,1.161374699999999979e-03
7.370116700000000076e-01,-1.355902099999999999e+00,1.161374900000000047e-03
7.370117499999999655e-01,1.355902200000000057e+00,1.161376100000000022e-03
7.370117699999999550e-01,9.926512999999999309e-02,1.161375500000000035e-03
7.370117600000000158e-01,-9.926507499999999429e-02,1.161374699999999979e-03
7.370117000000000473e-01,-2.414008899999999791e+00,1.161375899999999954e-03
7.370117499999999655e-01,-1.157371900000000009e+00,1.161376200000000056e-03
7.475609899999999808e-01,1.884955699999999901e+00,1.423670900000000017e-03
7.475610000000000310e-01,6.283185300000000417e-01,1.423670300000000029e-03
7.475609899999999808e-01,-3.141592499999999788e+00,1.423670599999999915e-03
7.475609899999999808e-01,-6.283183799999999541e-01,1.423670599999999915e-03
7.475609899999999808e-01,-1.884955399999999948e+00,1.423670199999999995e-03
7.511425900000000544e-01,-1.765249800000000091e+00,1.419619599999999990e-03
7.511426500000000228e-01,1.765250100000000044e+00,1.419619999999999910e-03
7.511426300000000333e-01,2.004661299999999979e+00,1.419620199999999978e-03
7.511425999999999936e-01,7.480241800000000385e-01,1.419620300000000012e-03
7.511426599999999620e-01,5.086129600000000028e-01,1.419619200000000071e-03
7.511425999999999936e-01,3.021887099999999826e+00,1.419619300000000105e-03
7.511425699999999539e-01,-3.021886900000000153e+00,1.419619599999999990e-03
7.511425699999999539e-01,-5.086128100000000263e-01,1.419620199999999978e-03
7.511426399999999726e-01,-7.480240000000000222e-01,1.419619800000000058e-03
7.511427000000000520e-01,-2.004661000000000026e+00,1.419619100000000037e-03
7.611648399999999537e-01,2.513274099999999844e+00,1.154757900000000052e-03
7.611648399999999537e-01,-2.513274099999999844e+00,1.154758400000000006e-03
7.611648399999999537e-01,1.256637000000000004e+00,1.154758400000000006e-03
7.611648500000000039e-01,0.000000000000000000e+00,1.154757900000000052e-03
7.611648399999999537e-01,-1.256637000000000004e+00,1.154758500000000040e-03
7.617825900000000372e-01,2.122561699999999885e+00,1.282336999999999930e-03
7.617825799999999870e-01,8.659245899999999940e-01,1.282337099999999964e-03
7.617826100000000267e-01,2.903986800000000201e+00,1.282336100000000057e-03
7.617825900000000372e-01,-2.903986499999999804e+00,1.282336399999999942e-03
7.617825799999999870e-01,-3.907123800000000258e-01,1.282336600000000010e-03
7.617825900000000372e-01,-1.647349399999999964e+00,1.282336499999999976e-03
7.617826399999999554e-01,1.647349699999999917e+00,1.282338000000000054e-03
7.617826599999999448e-01,3.907125799999999760e-01,1.282336700000000045e-03
7.617826500000000056e-01,-8.659244099999999777e-01,1.282336200000000091e-03
7.617826899999999846e-01,-2.122561399999999932e+00,1.282337400000000066e-03
7.715786700000000220e-01,9.682050899999999904e-01,1.179911100000000101e-03
7.715786799999999612e-01,2.224842100000000045e+00,1.179910599999999931e-03
7.715786500000000325e-01,2.801706300000000205e+00,1.179910900000000033e-03
7.715786799999999612e-01,-2.801706100000000088e+00,1.179910699999999965e-03
7.715786700000000220e-01,-1.545069000000000026e+00,1.179910400000000080e-03
7.715787200000000512e-01,-2.884319699999999820e-01,1.179910900000000033e-03
7.715787899999999588e-01,-2.224841899999999928e+00,1.179910900000000033e-03
7.715787299999999904e-01,-9.682048599999999450e-01,1.179910699999999965e-03
7.715787899999999588e-01,1.545069199999999920e+00,1.179911600000000055e-03
7.715787800000000196e-01,2.884321100000000193e-01,1.179911000000000067e-03
7.864816100000000532e-01,1.067925199999999908e+00,1.184200999999999960e-03
7.864815699999999632e-01,2.324562300000000192e+00,1.184200100000000087e-03
7.864815600000000240e-01,2.701986000000000221e+00,1.184201400000000097e-03
7.864815899999999527e-01,-2.701985899999999940e+00,1.184200600000000041e-03
7.864816000000000029e-01,-1.445348899999999936e+00,1.184200799999999892e-03
7.864816799999999608e-01,1.445348999999999995e+00,1.184201200000000028e-03
7.864816599999999713e-01,1.887119200000000052e-01,1.184200600000000041e-03
7.864816500000000321e-01,-1.887118200000000023e-01,1.184200199999999904e-03
7.864816300000000426e-01,-2.324562100000000076e+00,1.184201200000000028e-03
7.864816399999999819e-01,-1.067925100000000072e+00,1.184201300000000063e-03
8.061956799999999701e-01,1.164264399999999977e+00,1.179972999999999959e-03
8.061955899999999620e-01,2.420901300000000145e+00,1.179972500000000006e-03
8.061956300000000519e-01,2.605646899999999988e+00,1.179973300000000062e-03
8.061956399999999912e-01,-2.605646899999999988e+00,1.179972700000000074e-03
8.061956700000000309e-01,-2.420901300000000145e+00,1.179973300000000062e-03
8.061956799999999701e-01,-1.349009799999999926e+00,1.179973099999999993e-03
8.061957600000000390e-01,1.349009899999999984e+00,1.179973099999999993e-03
